user_id,section_id,role,status
u.1361577262.537,c.1361577262.math.1,student,deleted
u.1361577262.538,c.1361577262.math.1,student,deleted
u.1361577262.539,c.1361577262.math.1,student,deleted
u.1361577262.540,c.1361577262.math.1,student,deleted
u.1361577262.541,c.1361577262.math.1,student,deleted
u.1361577262.542,c.1361577262.math.1,student,deleted
u.1361577262.543,c.1361577262.math.1,student,deleted
u.1361577262.544,c.1361577262.math.1,student,deleted
u.1361577262.545,c.1361577262.math.1,student,deleted
u.1361577262.546,c.1361577262.math.1,student,deleted
u.1361577262.547,c.1361577262.math.1,student,deleted
u.1361577262.548,c.1361577262.math.1,student,deleted
u.1361577262.549,c.1361577262.math.1,student,deleted
u.1361577262.550,c.1361577262.math.1,student,deleted
u.1361577262.551,c.1361577262.math.1,student,deleted
u.1361577262.552,c.1361577262.math.1,student,deleted
u.1361577262.553,c.1361577262.math.1,student,deleted
u.1361577262.554,c.1361577262.math.1,student,deleted
u.1361577262.555,c.1361577262.math.1,student,deleted
u.1361577262.556,c.1361577262.math.1,student,deleted
u.1361577262.557,c.1361577262.math.1,student,deleted
u.1361577262.558,c.1361577262.math.1,student,deleted
u.1361577262.559,c.1361577262.math.1,student,deleted
u.1361577262.560,c.1361577262.math.1,student,deleted
u.1361577262.561,c.1361577262.math.1,student,deleted
u.1361577262.562,c.1361577262.math.1,student,deleted
u.1361577262.563,c.1361577262.math.1,student,deleted
u.1361577262.564,c.1361577262.math.1,student,deleted
u.1361577262.565,c.1361577262.math.1,student,deleted
u.1361577262.566,c.1361577262.math.1,student,deleted
u.1361577262.567,c.1361577262.math.1,student,deleted
u.1361577262.568,c.1361577262.math.1,student,deleted
u.1361577262.569,c.1361577262.math.1,student,deleted
u.1361577262.570,c.1361577262.math.1,student,deleted
u.1361577262.571,c.1361577262.math.1,student,deleted
u.1361577262.572,c.1361577262.math.1,student,deleted
u.1361577262.573,c.1361577262.math.1,student,deleted
u.1361577262.574,c.1361577262.math.1,student,deleted
u.1361577262.575,c.1361577262.math.1,student,deleted
u.1361577262.576,c.1361577262.math.1,student,deleted
u.1361577262.577,c.1361577262.math.1,student,deleted
u.1361577262.578,c.1361577262.math.1,student,deleted
u.1361577262.579,c.1361577262.math.1,student,deleted
u.1361577262.580,c.1361577262.math.1,student,deleted
u.1361577262.581,c.1361577262.math.1,student,deleted
u.1361577262.582,c.1361577262.math.1,student,deleted
u.1361577262.583,c.1361577262.math.1,student,deleted
u.1361577262.584,c.1361577262.math.1,student,deleted
u.1361577262.585,c.1361577262.math.1,student,deleted
u.1361577262.586,c.1361577262.math.1,student,deleted
u.1361577262.587,c.1361577262.math.1,student,deleted
u.1361577262.588,c.1361577262.math.1,student,deleted
u.1361577262.589,c.1361577262.math.1,student,deleted
u.1361577262.590,c.1361577262.math.1,student,deleted
u.1361577262.591,c.1361577262.math.1,student,deleted
u.1361577262.592,c.1361577262.math.1,student,deleted
u.1361577262.593,c.1361577262.math.1,student,deleted
u.1361577262.594,c.1361577262.math.1,student,deleted
u.1361577262.595,c.1361577262.math.1,student,deleted
u.1361577262.596,c.1361577262.math.1,student,deleted
u.1361577262.597,c.1361577262.math.1,student,deleted
u.1361577262.598,c.1361577262.math.1,student,deleted
u.1361577262.599,c.1361577262.math.1,student,deleted
u.1361577262.600,c.1361577262.math.1,student,deleted
u.1361577262.601,c.1361577262.math.1,student,deleted
u.1361577262.602,c.1361577262.math.1,student,deleted
u.1361577262.603,c.1361577262.math.1,student,deleted
u.1361577262.604,c.1361577262.math.1,student,deleted
u.1361577262.605,c.1361577262.math.1,student,deleted
u.1361577262.606,c.1361577262.math.1,student,deleted
u.1361577262.607,c.1361577262.math.1,student,deleted
u.1361577262.608,c.1361577262.math.1,student,deleted
u.1361577262.609,c.1361577262.math.1,student,deleted
u.1361577262.610,c.1361577262.math.1,student,deleted
u.1361577262.611,c.1361577262.math.1,student,deleted
u.1361577262.612,c.1361577262.math.1,student,deleted
u.1361577262.613,c.1361577262.math.1,student,deleted
u.1361577262.614,c.1361577262.math.1,student,deleted
u.1361577262.615,c.1361577262.math.1,student,deleted
u.1361577262.616,c.1361577262.math.1,student,deleted
u.1361577262.617,c.1361577262.math.1,student,deleted
u.1361577262.618,c.1361577262.math.1,student,deleted
u.1361577262.619,c.1361577262.math.1,student,deleted
u.1361577262.620,c.1361577262.math.1,student,deleted
u.1361577262.621,c.1361577262.math.1,student,deleted
u.1361577262.622,c.1361577262.math.1,student,deleted
u.1361577262.623,c.1361577262.math.1,student,deleted
u.1361577262.624,c.1361577262.math.1,student,deleted
u.1361577262.625,c.1361577262.math.1,student,deleted
u.1361577262.626,c.1361577262.math.1,student,deleted
u.1361577262.627,c.1361577262.math.1,student,deleted
u.1361577262.628,c.1361577262.math.1,student,deleted
u.1361577262.629,c.1361577262.math.1,student,deleted
u.1361577262.630,c.1361577262.math.1,student,deleted
u.1361577262.631,c.1361577262.math.1,student,deleted
u.1361577262.632,c.1361577262.math.1,student,deleted
u.1361577262.633,c.1361577262.math.1,student,deleted
u.1361577262.634,c.1361577262.math.1,student,deleted
u.1361577262.635,c.1361577262.math.1,student,deleted
u.1361577262.636,c.1361577262.math.1,student,deleted
u.1361577262.637,c.1361577262.math.1,student,deleted
u.1361577262.638,c.1361577262.math.1,student,deleted
u.1361577262.639,c.1361577262.math.1,student,deleted
u.1361577262.640,c.1361577262.math.1,student,deleted
u.1361577262.641,c.1361577262.math.1,student,deleted
u.1361577262.642,c.1361577262.math.1,student,deleted
u.1361577262.643,c.1361577262.math.1,student,deleted
u.1361577262.644,c.1361577262.math.1,student,deleted
u.1361577262.645,c.1361577262.math.1,student,deleted
u.1361577262.646,c.1361577262.math.1,student,deleted
u.1361577262.647,c.1361577262.math.1,student,deleted
u.1361577262.648,c.1361577262.math.1,student,deleted
u.1361577262.649,c.1361577262.math.1,student,deleted
u.1361577262.650,c.1361577262.math.1,student,deleted
u.1361577262.651,c.1361577262.math.1,student,deleted
u.1361577262.652,c.1361577262.math.1,student,deleted
u.1361577262.653,c.1361577262.math.1,student,deleted
u.1361577262.654,c.1361577262.math.1,student,deleted
u.1361577262.655,c.1361577262.math.1,student,deleted
u.1361577262.656,c.1361577262.math.1,student,deleted
u.1361577262.657,c.1361577262.math.1,student,deleted
u.1361577262.658,c.1361577262.math.1,student,deleted
u.1361577262.659,c.1361577262.math.1,student,deleted
u.1361577262.660,c.1361577262.math.1,student,deleted
u.1361577262.661,c.1361577262.math.1,student,deleted
u.1361577262.662,c.1361577262.math.1,student,deleted
u.1361577262.663,c.1361577262.math.1,student,deleted
u.1361577262.664,c.1361577262.math.1,student,deleted
u.1361577262.665,c.1361577262.math.1,student,deleted
u.1361577262.666,c.1361577262.math.1,student,deleted
u.1361577262.667,c.1361577262.math.1,student,deleted
u.1361577262.668,c.1361577262.math.1,student,deleted
u.1361577262.669,c.1361577262.math.1,student,deleted
u.1361577262.670,c.1361577262.math.1,student,deleted
u.1361577262.671,c.1361577262.math.1,student,deleted
u.1361577262.672,c.1361577262.math.1,student,deleted
u.1361577262.673,c.1361577262.math.1,student,deleted
u.1361577262.674,c.1361577262.math.1,student,deleted
u.1361577262.675,c.1361577262.math.1,student,deleted
u.1361577262.676,c.1361577262.math.1,student,deleted
u.1361577262.677,c.1361577262.math.1,student,deleted
u.1361577262.678,c.1361577262.math.1,student,deleted
u.1361577262.679,c.1361577262.math.1,student,deleted
u.1361577262.680,c.1361577262.math.1,student,deleted
u.1361577262.681,c.1361577262.math.1,student,deleted
u.1361577262.682,c.1361577262.math.1,student,deleted
u.1361577262.683,c.1361577262.math.1,student,deleted
u.1361577262.684,c.1361577262.math.1,student,deleted
u.1361577262.685,c.1361577262.math.1,student,deleted
u.1361577262.686,c.1361577262.math.1,student,deleted
u.1361577262.687,c.1361577262.math.1,student,deleted
u.1361577262.688,c.1361577262.math.1,student,deleted
u.1361577262.689,c.1361577262.math.1,student,deleted
u.1361577262.690,c.1361577262.math.1,student,deleted
u.1361577262.691,c.1361577262.math.1,student,deleted
u.1361577262.692,c.1361577262.math.1,student,deleted
u.1361577262.693,c.1361577262.math.1,student,deleted
u.1361577262.694,c.1361577262.math.1,student,deleted
u.1361577262.695,c.1361577262.math.1,student,deleted
u.1361577262.696,c.1361577262.math.1,student,deleted
u.1361577262.697,c.1361577262.math.1,student,deleted
u.1361577262.698,c.1361577262.math.1,student,deleted
u.1361577262.699,c.1361577262.math.1,student,deleted
u.1361577262.700,c.1361577262.math.1,student,deleted
u.1361577262.701,c.1361577262.math.1,student,deleted
u.1361577262.702,c.1361577262.math.1,student,deleted
u.1361577262.703,c.1361577262.math.1,student,deleted
u.1361577262.704,c.1361577262.math.1,student,deleted
u.1361577262.705,c.1361577262.math.1,student,deleted
u.1361577262.706,c.1361577262.math.1,student,deleted
u.1361577262.707,c.1361577262.math.1,student,deleted
u.1361577262.708,c.1361577262.math.1,student,deleted
u.1361577262.709,c.1361577262.math.1,student,deleted
u.1361577262.710,c.1361577262.math.1,student,deleted
u.1361577262.711,c.1361577262.math.1,student,deleted
u.1361577262.712,c.1361577262.math.1,student,deleted
u.1361577262.713,c.1361577262.math.1,student,deleted
u.1361577262.714,c.1361577262.math.1,student,deleted
u.1361577262.715,c.1361577262.math.1,student,deleted
u.1361577262.716,c.1361577262.math.1,student,deleted
u.1361577262.717,c.1361577262.math.1,student,deleted
u.1361577262.718,c.1361577262.math.1,student,deleted
u.1361577262.719,c.1361577262.math.1,student,deleted
u.1361577262.720,c.1361577262.math.1,student,deleted
u.1361577262.721,c.1361577262.math.1,student,deleted
u.1361577262.722,c.1361577262.math.1,student,deleted
u.1361577262.723,c.1361577262.math.1,student,deleted
u.1361577262.724,c.1361577262.math.1,student,deleted
u.1361577262.725,c.1361577262.math.1,student,deleted
u.1361577262.726,c.1361577262.math.1,student,deleted
u.1361577262.727,c.1361577262.math.1,student,deleted
u.1361577262.728,c.1361577262.math.1,student,deleted
u.1361577262.729,c.1361577262.math.1,student,deleted
u.1361577262.730,c.1361577262.math.1,student,deleted
u.1361577262.731,c.1361577262.math.1,student,deleted
u.1361577262.732,c.1361577262.math.1,student,deleted
u.1361577262.733,c.1361577262.math.1,student,deleted
u.1361577262.734,c.1361577262.math.1,student,deleted
u.1361577262.735,c.1361577262.math.1,student,deleted
u.1361577262.736,c.1361577262.math.1,student,deleted
u.1361577262.737,c.1361577262.math.1,student,deleted
u.1361577262.738,c.1361577262.math.1,student,deleted
u.1361577262.739,c.1361577262.math.1,student,deleted
u.1361577262.740,c.1361577262.math.1,student,deleted
u.1361577262.741,c.1361577262.math.1,student,deleted
u.1361577262.742,c.1361577262.math.1,student,deleted
u.1361577262.743,c.1361577262.math.1,student,deleted
u.1361577262.744,c.1361577262.math.1,student,deleted
u.1361577262.745,c.1361577262.math.1,student,deleted
u.1361577262.746,c.1361577262.math.1,student,deleted
u.1361577262.747,c.1361577262.math.1,student,deleted
u.1361577262.748,c.1361577262.math.1,student,deleted
u.1361577262.749,c.1361577262.math.1,student,deleted
u.1361577262.750,c.1361577262.math.1,student,deleted
u.1361577262.751,c.1361577262.math.1,student,deleted
u.1361577262.752,c.1361577262.math.1,student,deleted
u.1361577262.753,c.1361577262.math.1,student,deleted
u.1361577262.754,c.1361577262.math.1,student,deleted
u.1361577262.755,c.1361577262.math.1,student,deleted
u.1361577262.756,c.1361577262.math.1,student,deleted
u.1361577262.757,c.1361577262.math.1,student,deleted
u.1361577262.758,c.1361577262.math.1,student,deleted
u.1361577262.759,c.1361577262.math.1,student,deleted
u.1361577262.760,c.1361577262.math.1,student,deleted
u.1361577262.761,c.1361577262.math.1,student,deleted
u.1361577262.762,c.1361577262.math.1,student,deleted
u.1361577262.763,c.1361577262.math.1,student,deleted
u.1361577262.764,c.1361577262.math.1,student,deleted
u.1361577262.765,c.1361577262.math.1,student,deleted
u.1361577262.766,c.1361577262.math.1,student,deleted
u.1361577262.767,c.1361577262.math.1,student,deleted
u.1361577262.768,c.1361577262.math.1,student,deleted
u.1361577262.769,c.1361577262.math.1,student,deleted
u.1361577262.770,c.1361577262.math.1,student,deleted
u.1361577262.771,c.1361577262.math.1,student,deleted
u.1361577262.772,c.1361577262.math.1,student,deleted
u.1361577262.773,c.1361577262.math.1,student,deleted
u.1361577262.774,c.1361577262.math.1,student,deleted
u.1361577262.775,c.1361577262.math.1,student,deleted
u.1361577262.776,c.1361577262.math.1,student,deleted
u.1361577262.777,c.1361577262.math.1,student,deleted
u.1361577262.778,c.1361577262.math.1,student,deleted
u.1361577262.779,c.1361577262.math.1,student,deleted
u.1361577262.780,c.1361577262.math.1,student,deleted
u.1361577262.781,c.1361577262.math.1,student,deleted
u.1361577262.782,c.1361577262.math.1,student,deleted
u.1361577262.783,c.1361577262.math.1,student,deleted
u.1361577262.784,c.1361577262.math.1,student,deleted
u.1361577262.785,c.1361577262.math.1,student,deleted
u.1361577262.786,c.1361577262.math.1,student,deleted
u.1361577262.787,c.1361577262.math.1,student,deleted
u.1361577262.788,c.1361577262.math.1,student,deleted
u.1361577262.789,c.1361577262.math.1,student,deleted
u.1361577262.790,c.1361577262.math.1,student,deleted
u.1361577262.791,c.1361577262.math.1,student,deleted
u.1361577262.792,c.1361577262.math.1,student,deleted
u.1361577262.793,c.1361577262.math.1,student,deleted
u.1361577262.794,c.1361577262.math.1,student,deleted
u.1361577262.795,c.1361577262.math.1,student,deleted
u.1361577262.796,c.1361577262.math.1,student,deleted
u.1361577262.797,c.1361577262.math.1,student,deleted
u.1361577262.798,c.1361577262.math.1,student,deleted
u.1361577262.799,c.1361577262.math.1,student,deleted
u.1361577262.800,c.1361577262.math.1,student,deleted
u.1361577262.801,c.1361577262.math.1,student,deleted
u.1361577262.802,c.1361577262.math.1,student,deleted
u.1361577262.803,c.1361577262.math.1,student,deleted
u.1361577262.804,c.1361577262.math.1,student,deleted
u.1361577262.805,c.1361577262.math.1,student,deleted
u.1361577262.806,c.1361577262.math.1,student,deleted
u.1361577262.807,c.1361577262.math.1,student,deleted
u.1361577262.808,c.1361577262.math.1,student,deleted
u.1361577262.809,c.1361577262.math.1,student,deleted
u.1361577262.810,c.1361577262.math.1,student,deleted
u.1361577262.811,c.1361577262.math.1,student,deleted
u.1361577262.812,c.1361577262.math.1,student,deleted
u.1361577262.813,c.1361577262.math.1,student,deleted
u.1361577262.814,c.1361577262.math.1,student,deleted
u.1361577262.815,c.1361577262.math.1,student,deleted
u.1361577262.816,c.1361577262.math.1,student,deleted
u.1361577262.817,c.1361577262.math.1,student,deleted
u.1361577262.818,c.1361577262.math.1,student,deleted
u.1361577262.819,c.1361577262.math.1,student,deleted
u.1361577262.820,c.1361577262.math.1,student,deleted
u.1361577262.821,c.1361577262.math.1,student,deleted
u.1361577262.822,c.1361577262.math.1,student,deleted
u.1361577262.823,c.1361577262.math.1,student,deleted
u.1361577262.824,c.1361577262.math.1,student,deleted
u.1361577262.825,c.1361577262.math.1,student,deleted
u.1361577262.826,c.1361577262.math.1,student,deleted
u.1361577262.827,c.1361577262.math.1,student,deleted
u.1361577262.828,c.1361577262.math.1,student,deleted
u.1361577262.829,c.1361577262.math.1,student,deleted
u.1361577262.830,c.1361577262.math.1,student,deleted
u.1361577262.831,c.1361577262.math.1,student,deleted
u.1361577262.832,c.1361577262.math.1,student,deleted
u.1361577262.833,c.1361577262.math.1,student,deleted
u.1361577262.834,c.1361577262.math.1,student,deleted
